DATE,ENERGY_WH,MONTH,YEAR
2023-10-31,450,10,2023
2023-11-01,1564,11,2023
2023-11-02,1228,11,2023
2023-11-03,228,11,2023
2023-11-04,1310,11,2023
2023-11-05,533,11,2023
2023-11-06,1333,11,2023
2023-11-07,2366,11,2023
2023-11-08,1060,11,2023
2023-11-09,2482,11,2023
2023-11-10,1500,11,2023
2023-11-11,1740,11,2023
2023-11-12,1935,11,2023
2023-11-13,2447,11,2023
2023-11-14,2354,11,2023
2023-11-15,2370,11,2023
2023-11-16,2268,11,2023
2023-11-17,2433,11,2023
2023-11-18,2425,11,2023
2023-11-19,2401,11,2023
2023-11-20,920,11,2023
2023-11-21,553,11,2023
2023-11-22,1357,11,2023
2023-11-23,1403,11,2023
2023-11-24,2854,11,2023
2023-11-25,1392,11,2023
2023-11-26,188,11,2023
2023-11-27,971,11,2023
2023-11-28,1138,11,2023
2023-11-29,1482,11,2023
2023-11-30,1410,11,2023
2023-12-01,580,12,2023
2023-12-02,1082,12,2023
2023-12-03,659,12,2023
2023-12-04,977,12,2023
2023-12-05,784,12,2023
2023-12-06,813,12,2023
2023-12-07,1239,12,2023
2023-12-08,1032,12,2023
2023-12-09,420,12,2023
2023-12-10,127,12,2023
2023-12-11,165,12,2023
2023-12-12,1717,12,2023
2023-12-13,1635,12,2023
2023-12-14,2246,12,2023
2023-12-15,1636,12,2023
2023-12-16,581,12,2023
2023-12-17,123,12,2023
2023-12-18,576,12,2023
2023-12-19,929,12,2023
2023-12-20,1092,12,2023
2023-12-21,696,12,2023
2023-12-22,121,12,2023
2023-12-23,196,12,2023
2023-12-24,510,12,2023
2023-12-25,911,12,2023
2023-12-26,997,12,2023
2023-12-27,1875,12,2023
2023-12-28,537,12,2023
2023-12-29,1492,12,2023
2023-12-30,963,12,2023
2023-12-31,83,12,2023
2024-01-01,390,1,2024
2024-01-02,341,1,2024
